Train Indices,Test Indices
8100,16064.0
8104,16067.0
8107,16069.0
8108,16072.0
8109,16073.0
8111,16076.0
8113,16078.0
8114,16079.0
8117,16080.0
8118,16082.0
8119,16084.0
8122,16085.0
8123,16088.0
8124,16093.0
8127,16097.0
8128,16105.0
8129,16106.0
8130,16114.0
8132,16116.0
8134,16118.0
8136,16119.0
8137,16121.0
8139,16124.0
8140,16125.0
8141,16126.0
8142,16127.0
8143,16128.0
8144,16134.0
8145,16135.0
8146,16142.0
8148,16144.0
8151,16150.0
8152,16151.0
8154,16162.0
8155,16163.0
8158,16167.0
8159,16168.0
8160,16169.0
8163,16170.0
8164,16172.0
8165,16173.0
8167,16180.0
8169,16183.0
8170,16186.0
8172,16194.0
8173,16199.0
8174,16202.0
8175,16203.0
8176,16206.0
8177,16208.0
8178,16209.0
8179,16211.0
8181,16213.0
8182,16215.0
8184,16216.0
8185,16217.0
8186,16220.0
8188,16221.0
8189,16222.0
8190,16230.0
8194,16235.0
8196,16236.0
8198,16237.0
8199,16241.0
8201,16243.0
8202,16247.0
8204,16248.0
8205,16250.0
8209,16251.0
8210,16257.0
8211,16266.0
8212,16267.0
8213,16273.0
8215,16274.0
8218,16277.0
8219,16279.0
8221,16282.0
8222,16285.0
8225,16289.0
8226,16290.0
8228,16292.0
8232,16296.0
8233,16297.0
8236,16303.0
8237,16304.0
8238,16307.0
8239,16308.0
8242,16311.0
8243,16319.0
8244,16335.0
8246,16336.0
8248,16339.0
8250,16340.0
8251,16342.0
8252,16344.0
8253,16345.0
8256,16346.0
8257,16350.0
8260,16351.0
8261,16355.0
8262,16358.0
8263,16374.0
8264,16375.0
8265,16376.0
8266,16377.0
8267,16379.0
8268,16380.0
8269,16381.0
8271,16382.0
8272,16390.0
8273,16397.0
8274,16406.0
8275,16407.0
8276,16408.0
8278,16409.0
8279,16410.0
8283,16411.0
8286,16413.0
8288,16417.0
8289,16420.0
8290,16421.0
8291,16424.0
8292,16434.0
8293,16438.0
8294,16440.0
8295,16443.0
8297,16444.0
8298,16450.0
8300,16459.0
8301,16463.0
8302,16472.0
8305,16474.0
8306,16475.0
8307,16478.0
8308,16482.0
8313,16488.0
8314,16491.0
8315,16493.0
8316,16499.0
8317,16514.0
8318,16516.0
8319,16518.0
8320,16525.0
8321,16533.0
8323,16543.0
8325,16553.0
8326,16555.0
8327,16556.0
8330,16564.0
8331,16566.0
8332,16567.0
8334,16569.0
8335,16574.0
8336,16575.0
8339,16576.0
8340,16577.0
8341,16580.0
8342,16581.0
8343,16585.0
8348,16588.0
8349,16594.0
8350,16600.0
8352,16604.0
8353,16607.0
8354,16610.0
8355,16612.0
8356,16616.0
8358,16618.0
8359,16620.0
8360,16622.0
8362,16628.0
8363,16630.0
8364,16631.0
8365,16635.0
8367,16639.0
8368,16640.0
8369,16641.0
8372,16643.0
8373,16644.0
8374,16652.0
8375,16657.0
8378,16658.0
8379,16659.0
8380,16665.0
8381,16667.0
8382,16668.0
8383,16672.0
8384,16673.0
8385,16676.0
8386,16677.0
8389,16679.0
8391,16681.0
8392,16682.0
8393,16683.0
8395,16684.0
8396,16690.0
8398,16707.0
8401,16712.0
8403,16714.0
8406,16717.0
8409,16721.0
8410,16722.0
8411,16726.0
8412,16729.0
8413,16734.0
8415,16735.0
8416,16743.0
8417,16748.0
8419,16752.0
8420,16753.0
8421,16759.0
8422,16760.0
8424,16762.0
8425,16769.0
8426,16773.0
8427,16774.0
8428,16778.0
8429,16785.0
8431,16786.0
8435,16789.0
8436,16790.0
8437,16794.0
8438,16795.0
8440,16798.0
8443,16800.0
8444,16802.0
8445,16810.0
8446,16813.0
8447,16814.0
8449,16817.0
8450,16818.0
8451,16822.0
8453,16823.0
8454,16824.0
8455,16832.0
8456,16842.0
8459,16844.0
8461,16846.0
8462,16848.0
8464,16849.0
8465,16850.0
8466,16857.0
8469,16860.0
8470,16861.0
8471,16862.0
8473,16863.0
8474,16865.0
8477,16866.0
8478,16867.0
8479,16870.0
8481,16889.0
8482,16890.0
8483,16895.0
8484,16897.0
8486,16900.0
8487,16904.0
8488,16908.0
8490,16909.0
8493,16910.0
8494,16917.0
8495,16919.0
8496,16922.0
8497,16926.0
8498,16928.0
8499,16929.0
8500,16930.0
8501,16934.0
8503,16935.0
8504,16936.0
8506,16937.0
8508,16939.0
8509,16945.0
8510,16946.0
8511,16947.0
8512,16951.0
8513,16952.0
8515,16957.0
8518,16958.0
8519,16960.0
8521,16965.0
8523,16968.0
8524,16975.0
8525,16976.0
8526,16979.0
8527,16980.0
8528,16984.0
8529,16988.0
8530,16989.0
8532,16992.0
8533,16994.0
8535,16995.0
8536,16996.0
8537,17000.0
8538,17003.0
8539,17004.0
8540,17005.0
8541,17007.0
8542,17008.0
8543,17011.0
8544,17023.0
8545,17024.0
8547,17026.0
8549,17031.0
8550,17038.0
8552,17042.0
8553,17043.0
8554,17044.0
8557,17051.0
8559,17052.0
8560,17055.0
8562,17056.0
8566,17059.0
8568,17066.0
8569,17070.0
8571,17071.0
8572,17075.0
8573,17078.0
8574,17079.0
8575,17080.0
8576,17083.0
8577,17085.0
8579,17086.0
8582,17087.0
8583,17092.0
8584,17093.0
8585,17100.0
8587,17102.0
8589,17104.0
8590,17105.0
8591,17107.0
8592,17116.0
8593,17118.0
8594,17123.0
8596,17129.0
8599,17130.0
8600,17132.0
8601,17137.0
8602,17138.0
8605,17139.0
8606,17140.0
8607,17141.0
8608,17143.0
8609,17146.0
8610,17147.0
8611,17152.0
8612,17156.0
8614,17157.0
8616,17159.0
8618,17162.0
8619,17163.0
8620,17165.0
8621,17166.0
8622,17168.0
8623,17171.0
8624,17174.0
8625,17177.0
8626,17179.0
8627,17181.0
8628,17187.0
8630,17190.0
8632,17196.0
8633,17197.0
8635,17200.0
8636,17202.0
8638,17211.0
8639,17213.0
8640,17214.0
8641,17216.0
8642,17221.0
8644,17223.0
8645,17228.0
8646,17234.0
8647,17237.0
8648,17238.0
8649,17239.0
8651,17242.0
8652,17243.0
8653,17247.0
8654,17248.0
8656,17249.0
8659,17251.0
8661,17253.0
8662,17259.0
8663,17261.0
8664,17262.0
8666,17265.0
8667,17269.0
8668,17276.0
8669,17277.0
8672,17279.0
8673,17284.0
8674,17290.0
8675,17293.0
8677,17294.0
8679,17299.0
8680,17303.0
8685,17308.0
8687,17315.0
8688,17316.0
8689,17328.0
8690,17331.0
8691,17332.0
8692,17333.0
8693,17338.0
8694,17346.0
8695,17347.0
8696,17349.0
8698,17350.0
8699,17353.0
8701,17354.0
8703,17356.0
8704,17359.0
8705,17361.0
8707,17362.0
8709,17365.0
8711,17369.0
8714,17373.0
8715,17375.0
8716,17376.0
8718,17377.0
8719,17380.0
8720,17387.0
8722,17388.0
8724,17389.0
8725,17392.0
8726,17398.0
8727,17401.0
8728,17404.0
8729,17410.0
8731,17414.0
8732,17416.0
8733,17423.0
8734,17426.0
8735,17427.0
8736,17434.0
8737,17437.0
8738,17438.0
8739,17440.0
8740,17442.0
8741,17443.0
8742,17452.0
8743,17453.0
8744,17456.0
8745,17459.0
8746,17465.0
8747,17466.0
8748,17470.0
8750,17471.0
8753,17472.0
8755,17475.0
8756,17476.0
8757,17477.0
8758,17480.0
8760,17482.0
8762,17483.0
8763,17485.0
8764,17491.0
8765,17492.0
8766,17493.0
8768,17494.0
8769,17502.0
8770,17503.0
8772,17504.0
8773,17506.0
8774,17509.0
8776,17512.0
8777,17516.0
8778,17521.0
8781,17524.0
8782,17526.0
8783,17527.0
8785,17530.0
8786,17534.0
8788,17536.0
8789,17537.0
8790,17541.0
8793,17542.0
8794,17547.0
8795,17548.0
8796,17551.0
8797,17556.0
8800,17558.0
8801,17559.0
8802,17561.0
8803,17570.0
8805,17573.0
8809,17575.0
8810,17583.0
8812,17588.0
8813,17589.0
8814,17591.0
8815,17595.0
8818,17596.0
8819,17599.0
8821,17600.0
8824,17601.0
8829,17603.0
8833,17623.0
8835,17624.0
8837,17627.0
8838,17633.0
8839,17638.0
8840,17639.0
8842,17641.0
8843,17645.0
8844,17646.0
8847,17652.0
8848,17653.0
8850,17654.0
8851,17657.0
8853,17660.0
8855,17664.0
8859,17666.0
8860,17668.0
8861,17672.0
8862,17675.0
8863,17680.0
8865,17681.0
8869,17684.0
8870,17685.0
8872,17688.0
8874,17692.0
8875,17693.0
8876,17697.0
8878,17699.0
8879,17700.0
8880,17701.0
8881,17703.0
8886,17705.0
8887,17710.0
8888,17711.0
8890,17713.0
8891,17714.0
8893,17719.0
8894,17721.0
8895,17722.0
8896,17724.0
8897,17727.0
8898,17729.0
8900,17734.0
8903,17737.0
8905,17740.0
8906,17743.0
8907,17744.0
8908,17750.0
8909,17752.0
8910,17753.0
8912,17754.0
8913,17759.0
8916,17761.0
8917,17764.0
8918,17769.0
8919,17771.0
8922,17772.0
8923,17773.0
8924,17778.0
8925,17780.0
8926,17788.0
8929,17789.0
8931,17792.0
8932,17793.0
8933,17796.0
8935,17798.0
8936,17800.0
8937,17802.0
8938,17803.0
8939,17804.0
8940,17807.0
8941,17809.0
8942,17811.0
8943,17812.0
8944,17817.0
8945,17818.0
8947,17819.0
8950,17820.0
8951,17822.0
8953,17825.0
8954,17827.0
8955,17829.0
8957,17833.0
8958,17836.0
8959,17837.0
8960,17838.0
8964,17839.0
8965,17845.0
8966,17850.0
8967,17851.0
8968,17852.0
8970,17860.0
8972,17863.0
8974,17866.0
8975,17869.0
8976,17875.0
8977,17878.0
8979,17887.0
8982,17893.0
8983,17897.0
8984,17902.0
8988,17904.0
8990,17906.0
8991,17908.0
8992,17909.0
8993,17911.0
8995,17913.0
8996,17914.0
8998,17915.0
8999,17917.0
9000,17921.0
9001,17925.0
9003,17926.0
9004,17927.0
9005,17928.0
9009,17930.0
9010,17932.0
9011,17935.0
9012,17936.0
9014,17937.0
9015,17938.0
9016,17939.0
9017,17940.0
9020,17944.0
9021,17945.0
9022,17947.0
9023,17951.0
9024,17952.0
9025,17953.0
9027,17956.0
9028,17969.0
9030,17971.0
9031,17975.0
9032,17976.0
9033,17978.0
9035,17980.0
9037,17981.0
9039,17986.0
9044,17988.0
9046,17997.0
9047,18000.0
9048,18003.0
9049,18007.0
9050,18013.0
9052,18015.0
9053,18019.0
9054,18020.0
9056,18021.0
9057,18023.0
9059,18024.0
9060,18033.0
9061,18034.0
9062,18037.0
9063,18039.0
9064,18042.0
9066,18043.0
9068,18045.0
9069,18046.0
9070,18050.0
9071,18059.0
9072,18060.0
9073,18067.0
9075,18068.0
9076,18069.0
9077,18071.0
9078,18072.0
9079,18075.0
9080,18077.0
9081,18082.0
9082,18085.0
9083,18094.0
9084,18096.0
9085,18100.0
9087,18101.0
9088,18103.0
9091,18104.0
9092,18108.0
9093,18110.0
9094,18112.0
9097,18117.0
9098,18120.0
9099,18121.0
9100,18128.0
9102,18130.0
9103,18131.0
9104,18134.0
9105,18136.0
9106,18137.0
9108,18140.0
9110,18144.0
9111,18146.0
9112,18149.0
9114,18152.0
9115,18157.0
9117,18167.0
9120,18168.0
9121,18173.0
9122,18174.0
9123,18178.0
9125,18181.0
9126,18182.0
9128,18186.0
9130,18194.0
9131,18198.0
9132,18200.0
9135,18204.0
9137,18205.0
9138,18207.0
9139,18210.0
9140,18219.0
9141,18221.0
9143,18222.0
9144,18224.0
9145,18225.0
9146,18227.0
9147,18229.0
9148,18231.0
9150,18232.0
9151,18233.0
9154,18238.0
9155,18244.0
9157,18247.0
9159,18249.0
9160,18254.0
9163,18264.0
9164,18268.0
9166,18269.0
9167,18273.0
9168,18280.0
9169,18282.0
9170,18284.0
9171,18289.0
9174,18290.0
9175,18293.0
9177,18300.0
9179,18301.0
9180,18307.0
9181,18309.0
9182,18325.0
9184,18331.0
9186,18332.0
9187,18333.0
9189,18334.0
9193,18336.0
9194,18342.0
9196,18346.0
9197,18349.0
9198,18351.0
9200,18355.0
9201,18359.0
9202,18360.0
9203,18361.0
9204,18364.0
9205,18365.0
9207,18366.0
9210,18367.0
9211,18368.0
9213,18370.0
9215,18372.0
9216,18375.0
9217,18376.0
9218,18377.0
9219,18379.0
9220,18384.0
9221,18398.0
9222,18399.0
9223,18405.0
9224,18406.0
9229,18408.0
9230,18412.0
9231,18417.0
9232,18418.0
9233,18426.0
9237,18427.0
9238,18428.0
9239,18429.0
9241,18435.0
9242,18447.0
9243,18452.0
9244,18455.0
9246,18460.0
9247,18462.0
9249,18463.0
9250,18464.0
9251,18466.0
9252,18468.0
9253,18470.0
9256,18478.0
9257,18481.0
9258,18483.0
9260,18486.0
9261,18487.0
9263,18488.0
9264,18490.0
9265,18494.0
9267,18496.0
9270,18501.0
9271,18510.0
9272,18515.0
9273,18516.0
9274,18519.0
9275,18522.0
9276,18523.0
9277,18525.0
9278,18527.0
9279,18533.0
9281,18537.0
9282,18541.0
9283,18545.0
9284,18548.0
9285,18549.0
9289,18554.0
9290,18558.0
9291,18560.0
9292,18561.0
9293,18562.0
9294,18565.0
9296,18566.0
9298,18568.0
9299,18577.0
9300,18589.0
9301,18591.0
9302,18597.0
9303,18601.0
9304,18602.0
9306,18605.0
9307,18612.0
9308,18614.0
9309,18616.0
9310,18617.0
9311,18626.0
9313,18627.0
9314,18628.0
9316,18629.0
9319,18634.0
9320,18637.0
9322,18639.0
9324,18643.0
9325,18648.0
9327,18650.0
9329,18657.0
9330,18658.0
9334,18659.0
9336,18661.0
9337,18662.0
9338,18667.0
9339,18674.0
9341,18679.0
9343,18680.0
9344,18682.0
9345,18683.0
9347,18686.0
9350,18688.0
9351,18689.0
9352,18694.0
9353,18698.0
9354,18704.0
9356,18708.0
9357,18713.0
9358,18714.0
9360,18715.0
9362,18717.0
9363,18727.0
9364,18732.0
9366,18734.0
9367,18736.0
9368,18737.0
9369,18742.0
9370,18746.0
9372,18747.0
9373,18749.0
9376,18752.0
9377,18754.0
9379,18755.0
9383,18762.0
9384,18770.0
9386,18772.0
9387,18776.0
9390,18777.0
9391,18779.0
9393,18781.0
9394,18782.0
9395,18784.0
9399,18785.0
9402,18786.0
9404,18789.0
9405,18793.0
9407,18794.0
9408,18801.0
9410,18803.0
9412,18810.0
9413,18811.0
9414,18813.0
9415,18815.0
9416,18817.0
9420,18824.0
9422,18825.0
9423,18828.0
9425,18830.0
9426,18831.0
9427,18833.0
9429,18836.0
9430,18838.0
9431,18845.0
9433,18846.0
9436,18849.0
9438,18850.0
9439,18852.0
9440,18855.0
9441,18857.0
9443,18864.0
9445,18867.0
9446,18870.0
9447,18872.0
9448,18874.0
9449,18875.0
9450,18881.0
9452,18882.0
9453,18883.0
9455,18889.0
9456,18900.0
9457,18901.0
9458,18902.0
9459,18903.0
9460,18909.0
9461,18912.0
9462,18913.0
9463,18920.0
9464,18922.0
9465,18923.0
9467,18924.0
9468,18926.0
9469,18933.0
9471,18935.0
9472,18941.0
9474,18942.0
9475,18943.0
9476,18948.0
9478,18949.0
9480,18950.0
9482,18951.0
9483,18953.0
9485,18955.0
9487,18958.0
9488,18959.0
9491,18960.0
9495,18961.0
9498,18963.0
9499,18966.0
9501,18970.0
9503,18974.0
9505,18980.0
9506,18992.0
9507,18996.0
9509,19000.0
9510,19010.0
9514,19013.0
9515,19015.0
9517,19016.0
9520,19017.0
9521,19020.0
9522,19025.0
9523,19028.0
9525,19036.0
9526,19037.0
9528,19039.0
9529,19040.0
9530,19044.0
9531,19049.0
9536,19050.0
9537,19051.0
9538,19054.0
9540,19058.0
9542,19059.0
9545,19060.0
9548,19062.0
9550,19065.0
9552,19066.0
9553,19071.0
9556,19075.0
9557,19077.0
9560,19082.0
9561,19083.0
9562,19084.0
9564,19086.0
9568,19087.0
9569,19089.0
9573,19091.0
9574,19093.0
9575,19098.0
9576,19111.0
9577,19115.0
9578,19120.0
9580,19121.0
9581,19125.0
9582,19126.0
9583,19129.0
9585,19135.0
9586,19137.0
9587,19141.0
9588,19150.0
9591,19152.0
9592,19155.0
9593,19156.0
9595,19157.0
9596,19160.0
9597,19162.0
9599,19164.0
9600,19166.0
9601,19167.0
9603,19169.0
9605,19174.0
9606,19175.0
9607,19176.0
9608,19177.0
9609,19179.0
9613,19185.0
9614,19189.0
9615,19193.0
9616,19197.0
9617,19198.0
9619,19201.0
9620,19202.0
9621,19205.0
9625,19208.0
9626,19209.0
9627,19211.0
9628,19214.0
9629,19220.0
9630,19226.0
9631,19228.0
9632,19229.0
9633,19230.0
9634,19233.0
9635,19237.0
9636,19239.0
9637,19242.0
9638,19243.0
9640,19248.0
9641,19249.0
9642,19250.0
9643,19252.0
9644,19258.0
9646,19262.0
9647,19264.0
9648,19265.0
9649,19266.0
9651,19269.0
9653,19271.0
9654,19273.0
9655,19276.0
9656,19277.0
9658,19278.0
9659,19281.0
9660,19286.0
9661,19291.0
9663,19293.0
9664,19300.0
9665,19302.0
9666,19303.0
9667,19305.0
9668,19306.0
9669,19312.0
9671,19317.0
9672,19321.0
9673,19322.0
9674,19323.0
9675,19327.0
9678,19330.0
9681,19331.0
9682,19338.0
9683,19340.0
9684,19341.0
9685,19342.0
9686,19345.0
9687,19347.0
9688,19353.0
9690,19354.0
9691,19357.0
9694,19362.0
9696,19365.0
9698,19369.0
9699,19375.0
9700,19376.0
9701,19379.0
9702,19381.0
9706,19382.0
9707,19385.0
9710,19387.0
9711,19393.0
9712,19394.0
9713,19395.0
9715,19399.0
9716,19400.0
9717,19403.0
9718,19409.0
9719,19410.0
9720,19419.0
9723,19420.0
9724,19421.0
9725,19427.0
9726,19429.0
9727,19438.0
9728,19439.0
9729,19441.0
9730,19442.0
9731,19443.0
9732,19446.0
9733,19449.0
9735,19451.0
9736,19455.0
9738,19456.0
9739,19459.0
9740,19461.0
9742,19462.0
9743,19464.0
9744,19465.0
9745,19468.0
9748,19471.0
9749,19475.0
9751,19479.0
9752,19481.0
9753,19484.0
9757,19487.0
9758,19493.0
9759,19495.0
9761,19497.0
9762,19500.0
9764,19503.0
9765,19505.0
9766,19506.0
9768,19507.0
9770,19509.0
9772,19521.0
9773,19523.0
9774,19524.0
9775,19526.0
9777,19527.0
9779,19531.0
9780,19532.0
9783,19541.0
9784,19545.0
9785,19548.0
9786,19552.0
9787,19554.0
9788,19556.0
9789,19557.0
9790,19559.0
9791,19564.0
9792,19568.0
9794,19572.0
9795,19588.0
9796,19590.0
9797,19591.0
9798,19594.0
9799,19597.0
9800,19598.0
9801,19599.0
9802,19600.0
9803,19601.0
9804,19603.0
9806,19605.0
9809,19607.0
9812,19608.0
9814,19616.0
9815,19617.0
9816,19618.0
9817,19621.0
9819,19626.0
9822,19627.0
9823,19629.0
9824,19630.0
9825,19631.0
9826,19633.0
9828,19635.0
9829,19636.0
9830,19637.0
9831,19638.0
9832,19639.0
9835,19649.0
9837,19655.0
9838,19656.0
9841,19658.0
9842,19661.0
9843,19662.0
9844,19663.0
9846,19667.0
9847,19668.0
9850,19671.0
9852,19676.0
9853,19684.0
9854,19686.0
9855,19690.0
9857,19695.0
9858,19698.0
9860,19703.0
9863,19704.0
9865,19705.0
9868,19706.0
9870,19711.0
9871,19713.0
9873,19714.0
9874,19718.0
9875,19719.0
9876,19721.0
9877,19723.0
9878,19724.0
9881,19725.0
9882,19727.0
9883,19728.0
9886,19745.0
9887,19746.0
9888,19747.0
9889,19748.0
9893,19750.0
9894,19751.0
9896,19752.0
9899,19753.0
9900,19763.0
9903,19767.0
9905,19768.0
9907,19771.0
9908,19774.0
9909,19775.0
9910,19777.0
9913,19781.0
9914,19782.0
9915,19783.0
9917,19784.0
9920,19786.0
9921,19787.0
9924,19790.0
9925,19793.0
9928,19797.0
9929,19804.0
9930,19807.0
9931,19808.0
9932,19810.0
9934,19811.0
9937,19814.0
9938,19816.0
9940,19817.0
9941,19819.0
9944,19821.0
9946,19823.0
9947,19827.0
9948,19832.0
9949,19834.0
9951,19836.0
9952,19839.0
9953,19844.0
9954,19845.0
9955,
9956,
9957,
9958,
9959,
9960,
9962,
9964,
9965,
9967,
9972,
9973,
9975,
9976,
9978,
9979,
9982,
9983,
9984,
9985,
9987,
9989,
9990,
9991,
9992,
9993,
9995,
9996,
9997,
9998,
9999,
10000,
10001,
10002,
10003,
10004,
10006,
10007,
10008,
10010,
10011,
10013,
10014,
10015,
10016,
10017,
10018,
10019,
10020,
10021,
10022,
10023,
10024,
10025,
10026,
10027,
10028,
10029,
10030,
10032,
10033,
10034,
10035,
10036,
10038,
10039,
10041,
10042,
10043,
10044,
10046,
10047,
10049,
10052,
10053,
10054,
10055,
10056,
10057,
10058,
10059,
10060,
10061,
10062,
10063,
10065,
10068,
10069,
10072,
10073,
10075,
10078,
10080,
10081,
10082,
10084,
10085,
10086,
10088,
10089,
10091,
10094,
10095,
10097,
10099,
10100,
10101,
10102,
10103,
10105,
10106,
10107,
10108,
10111,
10112,
10115,
10116,
10118,
10121,
10122,
10123,
10127,
10128,
10130,
10132,
10133,
10134,
10135,
10136,
10137,
10138,
10140,
10142,
10143,
10145,
10146,
10147,
10148,
10149,
10151,
10152,
10155,
10157,
10159,
10160,
10161,
10163,
10164,
10165,
10166,
10167,
10169,
10170,
10171,
10172,
10174,
10175,
10177,
10178,
10179,
10180,
10181,
10183,
10185,
10187,
10188,
10193,
10194,
10196,
10197,
10198,
10199,
10200,
10201,
10202,
10203,
10204,
10208,
10211,
10213,
10214,
10215,
10218,
10219,
10221,
10222,
10224,
10225,
10226,
10227,
10228,
10229,
10230,
10234,
10235,
10237,
10238,
10239,
10240,
10241,
10242,
10245,
10246,
10248,
10250,
10251,
10252,
10253,
10254,
10255,
10256,
10257,
10258,
10259,
10260,
10262,
10263,
10264,
10265,
10266,
10268,
10270,
10271,
10274,
10275,
10276,
10277,
10279,
10280,
10281,
10282,
10283,
10285,
10286,
10287,
10288,
10290,
10292,
10293,
10294,
10297,
10298,
10300,
10301,
10302,
10303,
10306,
10307,
10308,
10309,
10310,
10311,
10313,
10314,
10319,
10320,
10323,
10325,
10326,
10327,
10329,
10331,
10332,
10333,
10334,
10335,
10337,
10339,
10341,
10342,
10343,
10344,
10345,
10346,
10347,
10348,
10350,
10351,
10352,
10354,
10357,
10358,
10360,
10361,
10362,
10363,
10365,
10366,
10368,
10369,
10372,
10373,
10377,
10378,
10379,
10381,
10382,
10384,
10385,
10387,
10389,
10392,
10393,
10394,
10395,
10397,
10398,
10400,
10401,
10402,
10403,
10404,
10406,
10407,
10408,
10410,
10411,
10412,
10413,
10414,
10415,
10416,
10418,
10419,
10420,
10421,
10422,
10423,
10424,
10425,
10426,
10428,
10429,
10430,
10432,
10433,
10434,
10437,
10438,
10439,
10440,
10441,
10442,
10443,
10444,
10445,
10446,
10447,
10449,
10451,
10453,
10454,
10455,
10456,
10459,
10461,
10463,
10464,
10467,
10470,
10471,
10472,
10473,
10475,
10476,
10477,
10478,
10479,
10483,
10485,
10488,
10490,
10491,
10492,
10494,
10496,
10497,
10498,
10499,
10500,
10502,
10506,
10507,
10509,
10510,
10511,
10513,
10515,
10516,
10518,
10519,
10520,
10522,
10524,
10526,
10527,
10528,
10530,
10531,
10532,
10534,
10535,
10536,
10537,
10538,
10541,
10543,
10544,
10545,
10546,
10547,
10548,
10549,
10550,
10551,
10553,
10554,
10556,
10558,
10559,
10561,
10563,
10564,
10565,
10566,
10567,
10568,
10571,
10573,
10574,
10575,
10576,
10577,
10579,
10581,
10584,
10585,
10586,
10587,
10589,
10590,
10591,
10592,
10593,
10595,
10596,
10597,
10598,
10599,
10601,
10602,
10603,
10604,
10605,
10606,
10609,
10612,
10613,
10614,
10616,
10617,
10619,
10620,
10621,
10623,
10626,
10627,
10631,
10632,
10634,
10636,
10637,
10638,
10639,
10640,
10641,
10642,
10643,
10645,
10646,
10647,
10648,
10649,
10650,
10652,
10654,
10656,
10657,
10658,
10663,
10665,
10666,
10667,
10668,
10669,
10671,
10673,
10678,
10679,
10681,
10682,
10683,
10684,
10685,
10687,
10688,
10689,
10690,
10691,
10694,
10695,
10697,
10699,
10700,
10701,
10702,
10703,
10704,
10705,
10707,
10708,
10709,
10710,
10712,
10713,
10714,
10716,
10717,
10718,
10720,
10722,
10723,
10724,
10725,
10726,
10727,
10728,
10730,
10731,
10732,
10734,
10735,
10736,
10737,
10738,
10740,
10742,
10743,
10745,
10746,
10748,
10751,
10752,
10753,
10754,
10757,
10759,
10760,
10761,
10762,
10763,
10765,
10768,
10770,
10771,
10772,
10775,
10776,
10778,
10780,
10781,
10782,
10783,
10784,
10785,
10787,
10788,
10789,
10791,
10792,
10794,
10800,
10801,
10802,
10804,
10805,
10806,
10810,
10811,
10812,
10813,
10814,
10816,
10817,
10818,
10819,
10821,
10822,
10823,
10825,
10827,
10828,
10829,
10830,
10831,
10832,
10833,
10836,
10837,
10838,
10839,
10840,
10843,
10844,
10846,
10847,
10848,
10850,
10851,
10852,
10854,
10856,
10857,
10858,
10859,
10861,
10862,
10863,
10866,
10867,
10868,
10870,
10872,
10877,
10879,
10881,
10882,
10883,
10886,
10888,
10889,
10890,
10891,
10892,
10894,
10895,
10896,
10899,
10900,
10902,
10903,
10908,
10909,
10912,
10913,
10915,
10917,
10918,
10919,
10921,
10923,
10924,
10925,
10926,
10927,
10928,
10930,
10931,
10932,
10933,
10935,
10937,
10938,
10941,
10942,
10943,
10944,
10945,
10946,
10949,
10951,
10952,
10953,
10954,
10956,
10957,
10959,
10965,
10967,
10969,
10970,
10971,
10972,
10975,
10976,
10977,
10979,
10981,
10985,
10987,
10988,
10989,
10990,
10991,
10993,
10994,
10995,
10996,
10999,
11000,
11001,
11002,
11003,
11004,
11006,
11008,
11010,
11011,
11012,
11014,
11015,
11016,
11017,
11021,
11022,
11023,
11024,
11025,
11026,
11028,
11029,
11030,
11031,
11032,
11034,
11035,
11036,
11037,
11038,
11039,
11041,
11042,
11043,
11044,
11045,
11046,
11048,
11049,
11050,
11051,
11052,
11056,
11057,
11058,
11059,
11060,
11061,
11062,
11063,
11064,
11066,
11067,
11068,
11072,
11073,
11074,
11077,
11079,
11080,
11082,
11083,
11084,
11085,
11086,
11087,
11089,
11091,
11093,
11094,
11097,
11099,
11102,
11103,
11106,
11107,
11108,
11109,
11110,
11111,
11112,
11113,
11114,
11117,
11118,
11119,
11120,
11121,
11122,
11123,
11125,
11127,
11128,
11130,
11131,
11132,
11133,
11134,
11136,
11138,
11139,
11141,
11144,
11147,
11148,
11149,
11150,
11151,
11152,
11154,
11156,
11159,
11160,
11161,
11162,
11163,
11164,
11166,
11168,
11169,
11171,
11172,
11173,
11174,
11175,
11176,
11179,
11180,
11182,
11184,
11187,
11190,
11191,
11192,
11193,
11194,
11195,
11197,
11198,
11201,
11204,
11205,
11206,
11207,
11208,
11209,
11211,
11212,
11213,
11214,
11215,
11216,
11217,
11224,
11225,
11228,
11229,
11230,
11231,
11236,
11237,
11238,
11239,
11240,
11241,
11242,
11243,
11244,
11245,
11246,
11247,
11249,
11250,
11251,
11252,
11253,
11254,
11257,
11258,
11259,
11260,
11261,
11263,
11265,
11266,
11267,
11269,
11270,
11271,
11272,
11273,
11274,
11275,
11277,
11278,
11280,
11281,
11283,
11284,
11285,
11287,
11288,
11291,
11292,
11294,
11295,
11298,
11301,
11302,
11304,
11305,
11308,
11309,
11310,
11311,
11312,
11313,
11314,
11315,
11318,
11320,
11321,
11322,
11323,
11324,
11326,
11327,
11328,
11331,
11332,
11333,
11336,
11337,
11338,
11339,
11340,
11341,
11344,
11346,
11348,
11349,
11351,
11353,
11356,
11357,
11358,
11364,
11365,
11367,
11368,
11369,
11371,
11372,
11373,
11374,
11377,
11378,
11380,
11381,
11384,
11385,
11386,
11387,
11388,
11389,
11397,
11399,
11400,
11404,
11405,
11406,
11409,
11412,
11413,
11415,
11416,
11419,
11422,
11423,
11425,
11426,
11428,
11429,
11430,
11431,
11433,
11437,
11439,
11440,
11442,
